id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1001356,5,137,1230,395.82,377.39,0,1,188
1435605,5,137,2322,390.0,388.06,0,1,379
1091831,5,137,2290,159.11,307.49,1,1,12177
1400494,5,137,1727,242.56,446.23,0,1,3430
1425497,5,137,1109,115.43,310.43,0,0,1700
1089137,5,137,2577,244.44,282.33,0,0,177
1304070,5,137,2640,242.5,282.33,0,1,836
1476548,5,137,1878,241.53,282.33,0,1,379
1418511,5,137,2306,339.53,338.53,0,0,15
1056663,5,137,1216,456.93,454.93,0,0,148
1263566,5,137,2126,486.03,484.03,0,0,28
1352892,5,137,2826,310.43,311.43,0,0,420
1245419,5,137,1754,185.3,290.03,0,0,595
1344270,5,137,1971,324.04,324.04,0,0,109
1406665,5,137,1902,446.23,446.23,0,0,68
1380738,5,137,1247,445.23,446.23,0,0,40
1016765,5,137,1770,486.03,485.03,0,0,40
1247428,5,137,1198,172.66,172.66,0,0,323
1358935,5,137,1311,135.8,170.75,0,0,634
1218043,5,137,1803,187.27,187.27,0,0,420
1202133,5,137,1438,242.5,270.63,0,0,40
1381200,5,137,2494,244.5,272.63,0,0,123
1028348,5,137,1847,243.5,243.5,0,0,94
1283156,5,137,1558,610.13,611.13,0,0,94
1402425,5,137,2581,612.13,612.13,0,0,136
1253025,5,137,1962,611.13,612.13,0,0,337
1027205,5,137,1445,486.03,627.62,1,1,284
1097953,5,137,2444,486.03,626.62,1,1,420
1294049,5,137,2867,486.03,641.2,1,1,364
1005483,5,137,2760,242.53,243.53,0,0,108
1301893,5,137,1525,290.06,290.06,0,0,608
1099307,5,137,2704,292.03,290.03,0,0,189
1002840,5,137,2492,388.03,389.03,0,0,96
1491059,5,137,1543,471.48,486.03,0,1,135
1117450,5,137,2304,484.03,484.03,0,0,162
1101552,5,92,1885,115.43,115.46,0,1,122
1284170,5,92,1993,110.61,115.46,0,1,136
1152378,5,92,2539,111.55,111.55,0,0,123
1339282,5,92,2631,92.18,137.8,0,0,108
1092131,5,92,1248,97.0,145.5,0,0,27
1033635,5,92,1778,165.9,165.9,0,0,176
1335597,5,92,1062,163.93,164.93,0,0,337
1299312,5,92,2707,215.37,214.37,0,0,135
1035142,5,92,1207,323.01,325.01,0,0,149
1163780,5,92,1230,325.98,323.98,0,0,323
1334249,5,92,2322,314.34,314.34,0,0,121
1102374,5,92,2290,160.11,303.64,1,1,5588
1048153,5,92,1727,239.59,402.55,1,1,433
1200239,5,92,1109,109.64,288.12,0,0,176
1158338,5,92,2640,242.53,242.53,0,0,27
1285576,5,92,1878,242.53,241.53,0,0,26
1086015,5,92,2306,244.5,339.53,1,0,13
1419310,5,92,1216,418.13,416.13,0,0,28
1091417,5,92,2826,281.36,281.36,0,0,149
1250700,5,92,1754,256.08,258.08,0,0,621
1340311,5,92,1971,291.06,289.06,0,0,284
1398413,5,92,1902,486.03,486.03,0,0,15
1100416,5,92,1558,620.83,619.83,0,0,81
1466424,5,92,2581,619.86,618.86,0,0,107
1306732,5,92,1962,615.04,614.04,0,0,54
1092015,5,92,1445,485.03,659.63,0,0,55
1367254,5,92,2444,485.03,660.63,0,0,28
1202222,5,92,2760,233.83,232.83,0,0,14
1212273,5,92,2492,445.23,445.23,0,0,55
1273871,5,92,1543,476.27,478.27,0,0,53
1491400,5,92,2304,459.81,459.81,0,0,42
1038028,5,126,1885,145.53,145.53,0,0,744
1377544,5,126,1993,142.59,143.59,0,0,527
1246080,5,126,2539,143.59,143.59,0,0,244
1334939,5,126,2631,97.03,251.23,0,0,285
1094495,5,126,1248,99.0,253.23,0,1,80
1150047,5,126,1778,182.36,183.36,0,0,177
1167720,5,126,1062,176.57,177.57,0,0,365
1348164,5,126,2707,192.09,191.09,0,0,838
1486430,5,126,1207,430.71,431.71,0,0,81
1307510,5,126,1230,385.12,386.12,0,0,134
1354560,5,126,2322,381.21,382.21,0,0,377
1440518,5,126,2290,162.99,309.43,1,1,5657
1200891,5,126,1727,248.38,446.23,0,1,1797
1411659,5,126,1109,157.2,310.43,0,0,377
1206001,5,126,2577,242.53,280.33,0,0,94
1138587,5,126,2640,243.53,281.33,0,0,176
1469345,5,126,1878,243.53,282.33,0,0,122
1056886,5,126,2306,338.53,338.53,0,0,13
1383439,5,126,1216,454.93,456.93,0,0,53
1262386,5,126,2826,304.58,306.58,0,0,270
1495750,5,126,1754,228.95,289.12,0,0,527
1027622,5,126,1971,320.13,321.13,0,0,123
1282280,5,126,1902,445.23,445.23,0,0,28
1087350,5,126,1247,447.23,446.23,0,0,26
1216777,5,126,1770,436.53,437.53,0,0,42
1437374,5,126,1198,149.38,239.59,0,0,662
1183900,5,126,1311,167.81,168.81,0,0,512
1009191,5,126,1803,195.0,196.0,0,0,485
1467410,5,126,1558,611.13,610.13,0,0,95
1003554,5,126,2581,610.13,611.13,0,0,149
1296901,5,126,1962,610.13,612.13,0,0,190
1131043,5,126,1445,486.03,626.62,1,0,284
1116783,5,126,2444,484.03,628.62,1,0,377
1350003,5,126,2867,484.03,626.62,1,0,271
1234936,5,126,2760,241.53,242.53,0,0,69
1230517,5,126,1525,288.09,289.09,0,0,176
1046722,5,126,2704,285.21,286.21,0,0,68
1438595,5,126,2492,387.03,389.03,0,1,13
1330420,5,126,1543,486.03,485.03,0,0,55
1090681,5,36,1885,145.53,134.86,0,1,946
1425066,5,36,1993,145.53,133.86,0,1,1148
1414198,5,36,2539,144.56,135.86,0,1,554
1256558,5,36,2631,93.15,93.15,0,0,82
1100492,5,36,1248,99.0,251.23,0,0,53
1202923,5,36,1778,181.42,181.42,0,0,175
1394260,5,36,1062,179.48,179.48,0,0,406
1226863,5,36,2707,191.12,190.12,0,0,973
1306843,5,36,1207,377.33,378.33,0,0,94
1374894,5,36,1230,389.0,390.0,0,0,80
1432515,5,36,2322,357.02,356.02,0,0,175
1404069,5,36,2290,159.08,309.43,1,1,6575
1306916,5,36,1727,239.59,447.23,0,1,2159
1498461,5,36,1109,144.53,310.43,0,0,986
1308426,5,36,2577,244.5,282.33,0,1,459
1241134,5,36,2640,242.53,280.33,0,0,473
1461679,5,36,1878,241.53,280.33,0,0,177
1098023,5,36,2306,339.53,339.53,0,0,54
1016748,5,36,1216,454.93,454.93,0,0,26
1383600,5,36,2126,486.03,484.03,0,0,15
1301761,5,36,2826,329.83,329.83,0,0,702
1190058,5,36,1754,145.5,290.03,0,0,297
1160268,5,36,1971,330.83,330.83,0,0,177
1376943,5,36,1902,446.23,446.23,0,0,54
1081539,5,36,1247,447.23,445.23,0,0,13
1296584,5,36,1770,485.03,484.03,0,0,40
1288806,5,36,1198,186.24,187.24,0,0,163
1309292,5,36,1311,192.09,191.09,0,0,271
1131772,5,36,1803,168.78,189.18,0,0,230
1479039,5,36,1438,243.5,272.63,0,0,13
1356490,5,36,1847,242.5,272.63,0,0,28
1458525,5,36,1558,612.13,611.13,0,0,121
1405379,5,36,2581,610.13,611.13,0,0,150
1057563,5,36,1962,612.13,611.13,0,0,257
1470367,5,36,1445,485.03,627.62,1,1,512
1438456,5,36,2760,238.62,240.62,0,0,121
1365779,5,36,1525,290.03,291.03,0,0,350
1327809,5,36,2704,291.03,292.03,0,0,123
1120990,5,36,2492,387.03,389.03,0,0,41
1121147,5,36,1543,485.03,484.03,0,0,26
1382204,5,36,2304,485.03,485.03,0,0,41
1460146,5,162,1885,114.49,115.49,0,0,81
1494123,5,162,2539,117.43,117.43,0,0,123
1354426,5,162,1778,174.63,175.63,0,0,107
1114285,5,162,1062,164.9,184.33,0,0,96
1430434,5,162,2707,206.61,207.61,0,0,95
1088882,5,162,1207,314.34,313.34,0,0,122
1357040,5,162,1230,325.98,325.98,0,0,67
1104676,5,162,2322,323.07,323.07,0,0,338
1289187,5,162,2290,164.93,310.43,1,1,2659
1351877,5,162,1727,248.35,403.55,1,0,271
1176825,5,162,1109,153.29,305.58,0,0,190
1091077,5,162,2640,241.53,241.53,0,0,42
1262496,5,162,1878,241.53,243.53,0,0,42
1409504,5,162,2306,292.0,340.53,1,0,26
1089275,5,162,1216,418.13,417.13,0,0,40
1240761,5,162,2126,436.5,437.5,0,0,13
1488673,5,162,2826,280.36,279.36,0,0,26
1433476,5,162,1754,273.57,274.57,0,0,473
1042359,5,162,1971,289.06,290.06,0,0,231
1240718,5,162,1902,485.03,484.03,0,0,13
1065653,5,162,1247,486.03,486.03,0,0,13
1489431,5,162,1770,484.03,486.03,0,0,15
1339940,5,162,1558,619.83,619.83,0,0,14
1419001,5,162,2581,620.83,620.83,0,0,28
1470486,5,162,1962,618.86,618.86,0,0,96
1191749,5,162,1445,597.58,597.58,0,0,26
1118424,5,162,2444,708.13,708.13,0,0,27
1376862,5,162,2760,231.83,231.83,0,0,13
1037335,5,162,2704,280.33,281.33,0,0,14
1449696,5,162,2492,445.23,445.23,0,0,55
1083276,5,162,1543,481.12,483.12,0,0,42
1135554,5,75,1885,123.25,123.25,0,0,459
1197049,5,75,1993,123.25,123.25,0,0,379
1104923,5,75,2539,115.43,115.43,0,0,177
1455365,5,75,2139,454.93,456.93,0,0,28
1476415,5,75,2631,103.79,251.23,0,0,296
1104192,5,75,1248,119.37,249.32,0,0,107
1265752,5,75,1778,175.63,175.63,0,0,256
1321533,5,75,1062,177.57,175.57,0,0,703
1461813,5,75,2707,208.58,208.58,0,0,419
1152414,5,75,1207,319.19,317.19,0,0,121
1462863,5,75,1230,318.19,318.19,0,0,215
1141931,5,75,2322,324.98,325.98,0,0,150
1359662,5,75,2290,163.02,303.61,1,1,4699
1276490,5,75,1727,238.68,427.83,1,0,1268
1466864,5,75,1109,196.94,310.43,0,0,1053
1078087,5,75,2577,241.53,243.53,0,0,364
1338500,5,75,2640,242.53,242.53,0,0,512
1029506,5,75,1878,243.53,243.53,0,0,661
1129680,5,75,2306,242.5,244.5,1,0,190
1299846,5,75,1216,416.13,416.13,0,0,82
1225676,5,75,2126,437.5,436.5,0,0,204
1397776,5,75,2826,329.86,327.86,0,0,474
1195315,5,75,1754,255.11,291.03,0,0,310
1210032,5,75,1971,290.03,290.03,0,0,162
1197157,5,75,1902,486.03,485.03,0,0,54
1181999,5,75,1247,485.03,484.03,0,0,13
1138396,5,75,1770,486.03,486.03,0,0,41
1302335,5,75,1558,619.83,621.83,0,0,42
1478201,5,75,2581,618.86,620.86,0,0,134
1365488,5,75,1962,617.89,619.89,0,0,283
1430233,5,75,1445,484.03,658.63,1,0,204
1333120,5,75,2444,486.03,660.63,1,1,270
1259127,5,75,2867,484.03,663.51,1,1,230
1173180,5,75,2760,233.83,233.83,0,0,109
1232330,5,75,1525,280.33,281.33,0,0,108
1249785,5,75,2704,282.33,281.33,0,0,188
1367699,5,75,2492,447.23,446.23,0,0,134
1309191,5,75,1543,474.33,505.43,0,1,96
1494476,5,75,2304,483.12,505.43,0,1,109
1089697,5,177,1885,118.37,118.37,0,0,405
1322004,5,177,1993,118.34,120.34,0,0,379
1407669,5,177,2539,115.43,116.43,0,0,108
1443339,5,177,2139,411.34,410.34,0,0,14
1204264,5,177,2631,110.61,252.23,0,0,121
1132567,5,177,1248,94.15,252.23,0,0,26
1300616,5,177,1778,162.05,160.05,0,0,148
1304295,5,177,1062,169.81,167.81,0,0,392
1220115,5,177,2707,194.03,225.04,0,0,337
1100663,5,177,1207,311.4,310.4,0,0,163
1057268,5,177,1230,316.25,315.25,0,0,217
1241857,5,177,2322,321.13,320.13,0,0,283
1303821,5,177,2290,161.05,310.43,1,1,4549
1484928,5,177,1727,237.65,427.83,1,0,810
1417086,5,177,1109,150.41,311.43,0,0,337
1143022,5,177,2577,242.53,241.53,0,0,69
1168184,5,177,2640,241.53,243.53,0,1,163
1461671,5,177,1878,243.53,242.53,0,1,243
1067271,5,177,2306,242.5,306.52,1,1,15
1089538,5,177,1216,418.13,418.13,0,0,26
1366976,5,177,2126,437.5,436.5,0,0,40
1322418,5,177,2826,328.86,327.86,0,0,161
1200944,5,177,1754,227.01,292.03,0,0,244
1471656,5,177,1971,292.03,290.03,0,0,163
1390909,5,177,1902,486.03,484.03,0,0,13
1479334,5,177,1770,486.03,485.03,0,0,27
1467404,5,177,1558,621.83,620.83,0,0,27
1419453,5,177,2581,621.83,621.83,0,0,80
1381091,5,177,1962,619.83,621.83,0,0,69
1273918,5,177,1445,513.16,659.63,1,0,108
1198546,5,177,2444,486.03,658.63,1,0,121
1264001,5,177,2760,233.83,233.83,0,0,14
1321379,5,177,2704,280.33,282.33,0,0,14
1388447,5,177,2492,447.23,447.23,0,0,13
1151669,5,177,2304,472.45,472.45,0,0,27
1442537,5,27,1885,145.53,136.83,0,1,1269
1201750,5,27,1993,147.5,136.83,0,1,1336
1458009,5,27,2539,144.56,144.56,0,0,215
1118484,5,27,2139,436.53,437.53,0,0,15
1426865,5,27,2631,103.82,253.23,0,0,339
1461544,5,27,1248,97.03,253.23,0,0,229
1455886,5,27,1778,184.33,185.33,0,0,258
1456949,5,27,1062,182.39,181.39,0,0,486
1186098,5,27,2707,193.06,192.06,0,0,1162
1281810,5,27,1207,383.18,384.18,0,0,258
1104782,5,27,1230,390.0,388.0,0,0,134
1121824,5,27,2322,390.0,389.0,0,0,202
1032308,5,27,2290,162.02,311.43,1,1,7008
1418934,5,27,1727,242.53,447.23,0,1,2942
1308497,5,27,1109,175.63,307.55,0,0,554
1471420,5,27,2577,241.53,282.33,0,0,190
1062908,5,27,2640,244.47,281.33,0,0,257
1187375,5,27,1878,241.53,280.33,0,0,95
1286146,5,27,2306,340.53,340.53,0,0,94
1210318,5,27,1216,456.93,454.93,0,0,122
1210332,5,27,2126,486.03,487.0,0,1,26
1305561,5,27,2826,317.19,319.19,0,0,366
1304464,5,27,1754,267.72,268.72,0,0,391
1071567,5,27,1971,290.09,289.09,0,0,189
1011307,5,27,1902,447.23,447.23,0,0,28
1473066,5,27,1247,447.23,447.23,0,0,40
1390193,5,27,1770,486.03,484.03,0,0,13
1164386,5,27,1198,188.18,189.18,0,0,231
1090389,5,27,1311,148.44,178.48,0,0,177
1111925,5,27,1803,161.05,162.05,0,0,215
1262039,5,27,1438,244.5,271.63,0,0,54
1028884,5,27,2494,243.5,271.63,0,0,202
1405963,5,27,1847,243.5,271.63,0,0,28
1247749,5,27,1558,612.13,612.13,0,0,42
1335298,5,27,2581,612.13,612.13,0,0,202
1207390,5,27,1962,612.13,612.13,0,0,135
1287181,5,27,1445,484.03,628.62,1,1,283
1298295,5,27,2444,485.03,626.62,1,1,297
1465164,5,27,2867,484.03,628.62,1,1,150
1305155,5,27,2760,241.53,242.53,0,0,81
1336437,5,27,1525,290.03,290.03,0,0,202
1016951,5,27,2704,291.03,292.03,0,0,190
1075630,5,27,2492,388.03,387.03,0,0,134
1318345,5,27,1543,485.03,486.03,0,0,68
1293982,5,27,2304,486.03,486.03,0,0,136
1331869,5,157,1885,95.06,96.09,0,1,715
1244436,5,157,1993,97.03,97.03,0,1,783
1405977,5,157,2539,95.06,97.06,0,0,242
1188271,5,157,2139,455.93,455.93,0,0,14
1219360,5,157,2631,97.06,253.23,0,1,148
1046654,5,157,1248,96.06,253.23,0,1,123
1315930,5,157,1778,152.35,176.57,0,0,189
1353825,5,157,1062,162.05,161.05,0,0,418
1466047,5,157,2707,206.64,205.64,0,0,244
1211577,5,157,1207,312.34,312.34,0,0,190
1296421,5,157,1230,315.31,315.31,0,0,177
1035338,5,157,2322,323.98,325.98,0,0,136
1060643,5,157,2290,160.08,272.63,1,1,4227
1175261,5,157,1727,241.53,311.37,1,1,810
1018038,5,157,1109,191.09,275.51,0,0,485
1412561,5,157,2640,242.53,243.53,0,0,175
1365877,5,157,1878,243.53,243.53,0,0,244
1434718,5,157,2306,242.5,323.01,1,0,42
1479007,5,157,1216,417.13,418.13,0,0,96
1344834,5,157,2826,251.23,251.23,0,0,230
1371886,5,157,1754,238.68,237.68,0,0,418
1116864,5,157,1971,260.93,262.93,0,0,189
1369268,5,157,1902,484.03,484.03,0,0,42
1017937,5,157,1770,484.03,485.03,0,0,14
1120107,5,157,1558,486.03,484.03,0,0,121
1074427,5,157,2581,485.03,485.03,0,0,298
1131759,5,157,1962,486.03,484.03,0,0,324
1324569,5,157,1445,484.03,660.63,1,1,312
1164990,5,157,2444,486.03,659.63,1,1,311
1124112,5,157,2867,485.03,658.63,1,0,67
1375302,5,157,2760,233.83,233.83,0,0,107
1419216,5,157,1525,280.33,282.33,0,1,80
1474359,5,157,2704,280.33,282.33,0,0,26
1141759,5,157,2492,447.23,447.23,0,0,28
1262575,5,157,1543,505.43,503.43,0,0,14
1129794,5,157,2304,452.99,454.99,0,0,53
1336729,5,106,1885,115.49,108.7,0,1,607
1132179,5,106,1993,113.49,107.67,0,1,1295
1362859,5,106,2539,114.52,114.52,0,0,242
1287069,5,106,2631,97.0,238.62,0,0,28
1091828,5,106,1248,97.0,252.23,0,0,41
1038299,5,106,1778,162.05,180.45,0,0,271
1279605,5,106,1062,172.72,171.72,0,0,325
1216126,5,106,2707,208.55,210.55,0,0,176
1360736,5,106,1207,309.43,388.03,0,1,473
1427026,5,106,1230,313.31,382.24,0,1,593
1151178,5,106,2322,319.13,384.15,0,1,541
1328907,5,106,2290,161.02,310.43,1,1,4104
1450160,5,106,1727,238.68,402.55,1,0,702
1133044,5,106,1109,216.31,304.58,0,0,419
1032846,5,106,2577,241.53,242.53,0,0,28
1474419,5,106,2640,243.53,242.53,0,0,204
1187045,5,106,1878,241.53,243.53,0,0,135
1127414,5,106,2306,242.5,340.53,1,0,55
1387898,5,106,1216,417.13,418.13,0,0,55
1178193,5,106,2826,279.36,280.36,0,0,393
1316305,5,106,1754,259.05,259.05,0,0,324
1094320,5,106,1971,291.06,290.06,0,0,311
1383021,5,106,1247,485.03,485.03,0,0,54
1498712,5,106,1770,484.03,486.03,0,0,13
1065846,5,106,1558,620.83,619.83,0,0,14
1400234,5,106,2581,618.89,619.89,0,0,149
1337561,5,106,1962,618.92,617.92,0,0,175
1187166,5,106,1445,484.03,658.63,1,1,323
1322141,5,106,2444,484.03,677.12,1,1,108
1098737,5,106,2867,485.03,658.63,1,1,122
1121023,5,106,2760,232.83,233.83,0,0,54
1168329,5,106,1543,488.94,486.94,0,0,54
1334119,5,106,2304,503.43,504.43,0,0,26
1198581,5,64,1885,117.37,119.37,0,0,337
1129269,5,64,1993,118.34,117.4,0,1,555
1126378,5,64,2539,121.31,114.46,0,1,298
1027334,5,64,2139,432.62,432.62,0,0,26
1230322,5,64,2631,92.15,251.23,0,0,108
1104026,5,64,1248,98.0,251.23,0,0,40
1327239,5,64,1778,164.9,166.9,0,0,162
1415402,5,64,1062,163.93,164.93,0,0,460
1491027,5,64,2707,201.82,222.13,0,0,312
1180540,5,64,1207,316.25,315.25,0,0,162
1223781,5,64,1230,311.4,311.4,0,0,95
1011347,5,64,2322,313.31,314.31,0,0,40
1494567,5,64,2290,157.17,309.43,1,1,3672
1222643,5,64,1727,246.41,427.83,1,1,663
1015827,5,64,1109,166.87,309.43,0,0,540
1421776,5,64,2577,241.53,241.53,0,0,96
1007540,5,64,2640,241.53,243.53,0,0,136
1318547,5,64,1878,241.53,241.53,0,0,176
1390390,5,64,2306,244.5,244.5,1,0,15
1104051,5,64,1216,416.13,417.13,0,0,53
1148583,5,64,2126,438.5,437.5,0,0,54
1152290,5,64,2826,328.86,327.86,0,0,148
1051864,5,64,1754,213.43,273.54,0,0,352
1156965,5,64,1971,292.03,291.03,0,0,95
1340561,5,64,1902,485.03,485.03,0,0,67
1166108,5,64,1558,621.83,620.83,0,0,42
1437523,5,64,2581,619.83,612.13,0,1,107
1375494,5,64,1962,620.86,611.13,0,1,123
1268542,5,64,1445,502.49,660.63,1,1,175
1334328,5,64,2444,485.03,658.63,1,0,68
1395406,5,64,2760,232.83,231.83,0,0,108
1366169,5,64,1525,282.33,254.2,0,1,55
1011695,5,64,2704,282.33,242.5,0,1,135
1256871,5,64,2492,447.23,445.23,0,0,15
1041220,5,64,1543,503.43,504.43,0,0,42
1497634,5,64,2304,478.27,476.27,0,0,69
1100539,5,129,1885,120.28,122.28,0,0,609
1298960,5,129,1993,120.28,120.31,0,1,783
1259214,5,129,2539,119.34,119.34,0,0,271
1219810,5,129,2139,456.93,454.93,0,0,27
1180986,5,129,2631,98.0,252.23,0,1,15
1347335,5,129,1248,99.0,253.23,0,1,54
1342023,5,129,1778,169.81,169.81,0,0,163
1422022,5,129,1062,174.66,174.66,0,0,567
1428896,5,129,2707,215.37,216.37,0,0,404
1100219,5,129,1207,315.28,314.28,0,0,82
1131979,5,129,1230,323.98,324.98,0,0,69
1102203,5,129,2322,316.28,315.28,0,0,69
1260207,5,129,2290,161.02,309.43,1,1,5697
1374279,5,129,1727,241.56,427.83,1,1,1160
1106914,5,129,1109,129.01,310.43,0,0,485
1039988,5,129,2640,243.53,241.53,0,0,323
1254948,5,129,1878,243.53,242.53,0,0,230
1050049,5,129,2306,244.5,243.5,1,0,13
1226051,5,129,1216,418.13,416.13,0,0,15
1187956,5,129,2126,437.5,436.5,0,0,54
1050754,5,129,2826,328.86,327.86,0,0,150
1245789,5,129,1754,243.47,290.03,0,0,406
1067084,5,129,1971,291.03,290.03,0,0,188
1107825,5,129,1247,486.03,486.03,0,0,28
1210618,5,129,1558,619.89,617.89,0,0,108
1348731,5,129,2581,616.92,617.92,0,0,94
1286423,5,129,1962,619.83,621.83,0,0,27
1474603,5,129,1445,501.49,658.63,1,1,176
1366929,5,129,2444,485.03,660.63,1,1,188
1195367,5,129,2867,484.03,659.63,1,1,135
1477760,5,129,2760,231.83,232.83,0,0,40
1033217,5,129,1525,282.33,282.33,0,0,26
1072447,5,129,2704,280.33,282.33,0,0,96
1203278,5,129,2492,445.23,446.23,0,0,69
1413542,5,129,1543,504.43,503.43,0,0,41
1216681,5,129,2304,483.12,504.43,0,1,42
1464232,5,14,1885,143.56,143.56,0,0,499
1037117,5,14,1993,145.53,152.29,0,1,594
1240221,5,14,2539,145.53,155.26,0,1,338
1198433,5,14,2631,98.03,247.41,0,1,243
1194543,5,14,1248,97.0,251.23,0,0,26
1364768,5,14,1778,176.57,176.57,0,0,134
1095142,5,14,1062,181.39,181.39,0,0,229
1060599,5,14,2707,193.03,195.03,0,0,730
1340607,5,14,1207,364.78,363.78,0,0,216
1375042,5,14,1230,395.82,395.82,0,0,216
1416900,5,14,2322,386.09,386.09,0,0,377
1393607,5,14,2290,162.96,311.43,1,1,5170
1152942,5,14,1727,243.47,445.23,0,1,1432
1053906,5,14,1109,170.75,305.58,0,0,269
1450421,5,14,2577,242.53,280.33,0,0,109
1354349,5,14,2640,243.53,282.33,0,1,94
1196008,5,14,1878,241.53,281.33,0,1,40
1079728,5,14,1216,454.93,455.93,0,0,81
1166545,5,14,2126,485.03,486.03,0,0,13
1135490,5,14,2826,328.83,330.83,0,0,202
1186730,5,14,1754,290.03,291.03,0,0,95
1199181,5,14,1971,329.83,328.83,0,0,26
1474795,5,14,1902,446.23,446.23,0,0,27
1487329,5,14,1247,445.23,445.23,0,0,40
1053273,5,14,1770,484.03,485.03,0,0,14
1122377,5,14,1198,150.35,193.09,0,0,230
1248378,5,14,1311,148.41,213.43,0,0,230
1389709,5,14,1803,160.05,182.36,0,0,352
1009273,5,14,1847,243.5,243.5,0,0,27
1437492,5,14,1558,611.13,610.13,0,0,80
1129056,5,14,2581,610.13,611.13,0,0,188
1245684,5,14,1962,611.13,610.13,0,0,176
1314219,5,14,1445,484.03,628.62,1,1,122
1451086,5,14,2760,243.53,243.53,0,0,82
1482191,5,14,1525,292.03,292.03,0,0,81
1457031,5,14,2704,290.03,290.03,0,0,14
1380611,5,14,2492,387.03,389.03,0,0,26
1335562,5,14,1543,485.03,485.03,0,0,42
1189270,5,14,2304,485.03,486.03,0,0,27
1340385,5,17,1885,144.56,145.56,0,0,647
1408677,5,17,1993,145.56,144.56,0,0,566
1380491,5,17,2539,144.56,144.56,0,0,419
1140196,5,17,2631,97.03,97.03,0,0,109
1102461,5,17,1248,96.03,252.23,0,0,123
1312256,5,17,1778,183.36,184.36,0,0,202
1322399,5,17,1062,183.33,184.33,0,0,339
1373726,5,17,2707,189.15,190.15,0,0,878
1187642,5,17,1207,389.0,388.0,0,0,135
1038946,5,17,1230,388.0,388.0,0,0,40
1486838,5,17,2322,383.21,383.21,0,0,161
1311794,5,17,2290,163.02,310.43,1,1,3604
1321186,5,17,1727,242.53,446.23,0,0,1040
1075673,5,17,1109,144.53,309.43,0,0,607
1490283,5,17,2577,241.53,282.33,0,0,96
1181274,5,17,2640,241.53,282.33,0,0,258
1233694,5,17,1878,242.53,282.33,0,0,150
1184558,5,17,2306,339.53,340.53,0,0,54
1451017,5,17,1216,456.93,455.93,0,0,69
1256745,5,17,2126,485.03,484.03,0,0,27
1006383,5,17,2826,330.83,328.83,0,0,338
1047933,5,17,1754,179.48,291.03,0,0,176
1342204,5,17,1971,330.83,328.83,0,0,107
1307030,5,17,1902,445.23,446.23,0,0,53
1324593,5,17,1770,484.03,485.03,0,0,27
1449957,5,17,1198,161.05,213.43,0,0,136
1471011,5,17,1311,208.58,209.58,0,0,270
1355981,5,17,1803,147.44,201.82,0,0,176
1340823,5,17,1438,244.5,272.63,0,0,41
1407746,5,17,2494,243.5,242.5,0,0,15
1190816,5,17,1847,244.5,243.5,0,0,26
1158579,5,17,1558,611.13,611.13,0,0,81
1464444,5,17,2581,610.13,612.13,0,0,136
1132926,5,17,1962,612.13,611.13,0,0,271
1439560,5,17,1445,484.03,628.62,1,1,256
1447043,5,17,2760,241.53,243.53,0,0,53
1374312,5,17,1525,286.18,286.18,0,0,122
1073356,5,17,2704,290.03,291.03,0,0,95
1389989,5,17,2492,387.03,388.03,0,0,68
1307586,5,17,1543,484.03,484.03,0,0,68
1253721,5,17,2304,485.03,486.03,0,0,42
1064251,5,153,1885,146.5,147.5,0,0,420
1054361,5,153,1993,144.53,146.53,0,0,366
1002992,5,153,2539,147.5,146.5,0,0,177
1026233,5,153,2631,97.03,252.23,0,0,123
1003312,5,153,1248,99.0,253.23,0,0,108
1254121,5,153,1778,185.33,184.33,0,0,80
1251624,5,153,1062,179.45,180.45,0,0,243
1265890,5,153,2707,193.06,194.06,0,0,540
1183654,5,153,1207,389.0,388.0,0,0,136
1176617,5,153,1230,317.19,388.0,0,0,81
1428143,5,153,2322,389.0,390.0,0,0,121
1421023,5,153,2290,162.02,311.43,1,1,8140
1414471,5,153,1727,242.56,447.23,0,1,1351
1082247,5,153,1109,184.33,310.43,0,0,729
1094920,5,153,2577,242.53,280.33,0,0,175
1105090,5,153,2640,243.53,280.33,0,0,337
1462287,5,153,1878,243.53,282.33,0,0,96
1479229,5,153,2306,338.53,338.53,0,1,15
1422933,5,153,1216,454.93,454.93,0,1,95
1260196,5,153,2826,310.43,311.43,0,0,230
1082518,5,153,1754,232.83,286.15,0,0,541
1459721,5,153,1971,322.04,324.04,0,0,109
1318388,5,153,1902,446.23,445.23,0,0,13
1269049,5,153,1770,486.03,486.03,0,0,54
1385801,5,153,1198,149.38,228.95,0,0,204
1323836,5,153,1311,171.72,172.72,0,0,379
1250171,5,153,1803,181.45,179.45,0,0,216
1396579,5,153,1438,242.5,272.63,0,0,15
1154279,5,153,2494,242.5,242.5,0,0,41
1451234,5,153,1847,242.5,270.63,0,0,15
1173982,5,153,1558,612.13,611.13,0,0,175
1461705,5,153,2581,611.13,612.13,0,0,163
1169138,5,153,1962,610.13,612.13,0,0,135
1269150,5,153,1445,486.03,627.62,1,0,121
1224477,5,153,2444,486.03,627.62,1,0,136
1481521,5,153,2867,486.03,628.62,1,0,177
1139116,5,153,2760,241.53,243.53,0,0,14
1461117,5,153,1525,292.03,290.03,0,0,215
1430931,5,153,2704,290.03,291.03,0,0,148
